"PLAN_CARRIER_CODE","PLAN_FLIGHT_NUMBER","PLAN_FLIGHT_NUMBER_CHAR4","PLAN_FLIGHT_SEQ_NUMBER","PLAN_DEPARTURE_DATETIME_LOCAL","PLAN_DEPARTURE_DATE_LOCAL","PLAN_DEPARTURE_TIME_LOCAL","PLAN_DEPARTURE_DATETIME_UTC","PLAN_DEPARTURE_DATE_UTC","PLAN_DEPARTURE_TIME_UTC","PLAN_ARRIVAL_DATETIME_LOCAL","PLAN_ARRIVAL_DATE_LOCAL","PLAN_ARRIVAL_TIME_LOCAL","PLAN_ARRIVAL_DATETIME_UTC","PLAN_ARRIVAL_DATE_UTC","PLAN_ARRIVAL_TIME_UTC","PLAN_DEPARTURE_STATION","PLAN_ARRIVAL_STATION","PLAN_START_OF_OPERATION","PLAN_END_OF_OPERATION","PLAN_DAYS_OF_OPERATION","PLAN_AC_OWNER","PLAN_SERVICE_TYPE","PLAN_AC_TYPE"
"AY",637,"0637","03",27.11.2017 13:20:00,27.11.2017 00:00:00,01.01.1900 13:20:00,27.11.2017 11:20:00,27.11.2017 00:00:00,01.01.1900 11:20:00,27.11.2017 14:50:00,27.11.2017 00:00:00,01.01.1900 14:50:00,27.11.2017 12:50:00,27.11.2017 00:00:00,01.01.1900 12:50:00,"IVL","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","321"
"AY",1574,"1574","01",27.11.2017 12:20:00,27.11.2017 00:00:00,01.01.1900 12:20:00,27.11.2017 11:20:00,27.11.2017 00:00:00,01.01.1900 11:20:00,27.11.2017 16:15:00,27.11.2017 00:00:00,01.01.1900 16:15:00,27.11.2017 14:15:00,27.11.2017 00:00:00,01.01.1900 14:15:00,"CDG","HEL",27.11.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","319"
"AY",809,"0809","01",27.11.2017 13:30:00,27.11.2017 00:00:00,01.01.1900 13:30:00,27.11.2017 11:30:00,27.11.2017 00:00:00,01.01.1900 11:30:00,27.11.2017 13:25:00,27.11.2017 00:00:00,01.01.1900 13:25:00,27.11.2017 12:25:00,27.11.2017 00:00:00,01.01.1900 12:25:00,"HEL","ARN",21.11.2017 00:00:00,27.11.2017 00:00:00,"1234   ","AY","J","321"
"AY",486,"0486","01",27.11.2017 13:35:00,27.11.2017 00:00:00,01.01.1900 13:35:00,27.11.2017 11:35:00,27.11.2017 00:00:00,01.01.1900 11:35:00,27.11.2017 14:45:00,27.11.2017 00:00:00,01.01.1900 14:45:00,27.11.2017 12:45:00,27.11.2017 00:00:00,01.01.1900 12:45:00,"KAO","HEL",27.11.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","32B"
"AY",864,"0864","01",27.11.2017 12:55:00,27.11.2017 00:00:00,01.01.1900 12:55:00,27.11.2017 11:55:00,27.11.2017 00:00:00,01.01.1900 11:55:00,27.11.2017 15:20:00,27.11.2017 00:00:00,01.01.1900 15:20:00,27.11.2017 13:20:00,27.11.2017 00:00:00,01.01.1900 13:20:00,"GOT","HEL",27.11.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","319"
"AY",1335,"1335","01",27.11.2017 14:00:00,27.11.2017 00:00:00,01.01.1900 14:00:00,27.11.2017 12:00:00,27.11.2017 00:00:00,01.01.1900 12:00:00,27.11.2017 15:10:00,27.11.2017 00:00:00,01.01.1900 15:10:00,27.11.2017 15:10:00,27.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","LHR",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","320"
"AY",1434,"1434","01",27.11.2017 13:05:00,27.11.2017 00:00:00,01.01.1900 13:05:00,27.11.2017 12:05:00,27.11.2017 00:00:00,01.01.1900 12:05:00,27.11.2017 16:00:00,27.11.2017 00:00:00,01.01.1900 16:00:00,27.11.2017 14:00:00,27.11.2017 00:00:00,01.01.1900 14:00:00,"TXL","HEL",23.11.2017 00:00:00,27.11.2017 00:00:00,"1  4   ","AY","J","321"
"AY",5,"0005","01",27.11.2017 14:10:00,27.11.2017 00:00:00,01.01.1900 14:10:00,27.11.2017 12:10:00,27.11.2017 00:00:00,01.01.1900 12:10:00,27.11.2017 15:55:00,27.11.2017 00:00:00,01.01.1900 15:55:00,27.11.2017 20:55:00,27.11.2017 00:00:00,01.01.1900 20:55:00,"HEL","JFK",05.11.2017 00:00:00,10.03.2018 00:00:00,"1234567","AY","J","333"
"AY",534,"0534","01",27.11.2017 14:10:00,27.11.2017 00:00:00,01.01.1900 14:10:00,27.11.2017 12:10:00,27.11.2017 00:00:00,01.01.1900 12:10:00,27.11.2017 15:30:00,27.11.2017 00:00:00,01.01.1900 15:30:00,27.11.2017 13:30:00,27.11.2017 00:00:00,01.01.1900 13:30:00,"RVN","HEL",23.11.2017 00:00:00,02.12.2017 00:00:00,"1234567","AY","J","321"
"AY",438,"0438","01",27.11.2017 14:15:00,27.11.2017 00:00:00,01.01.1900 14:15:00,27.11.2017 12:15:00,27.11.2017 00:00:00,01.01.1900 12:15:00,27.11.2017 15:15:00,27.11.2017 00:00:00,01.01.1900 15:15:00,27.11.2017 13:15:00,27.11.2017 00:00:00,01.01.1900 13:15:00,"OUL","HEL",30.10.2017 00:00:00,20.12.2017 00:00:00,"1 3    ","AY","J","319"
"AY",954,"0954","01",27.11.2017 13:15:00,27.11.2017 00:00:00,01.01.1900 13:15:00,27.11.2017 12:15:00,27.11.2017 00:00:00,01.01.1900 12:15:00,27.11.2017 15:50:00,27.11.2017 00:00:00,01.01.1900 15:50:00,27.11.2017 13:50:00,27.11.2017 00:00:00,01.01.1900 13:50:00,"CPH","HEL",26.11.2017 00:00:00,03.12.2017 00:00:00,"1     7","AY","J","319"
"AY",575,"0575","01",27.11.2017 15:00:00,27.11.2017 00:00:00,01.01.1900 15:00:00,27.11.2017 13:00:00,27.11.2017 00:00:00,01.01.1900 13:00:00,27.11.2017 16:30:00,27.11.2017 00:00:00,01.01.1900 16:30:00,27.11.2017 14:30:00,27.11.2017 00:00:00,01.01.1900 14:30:00,"HEL","KTT",27.11.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","319"
"AY",810,"0810","01",27.11.2017 14:10:00,27.11.2017 00:00:00,01.01.1900 14:10:00,27.11.2017 13:10:00,27.11.2017 00:00:00,01.01.1900 13:10:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 14:10:00,27.11.2017 00:00:00,01.01.1900 14:10:00,"ARN","HEL",21.11.2017 00:00:00,27.11.2017 00:00:00,"1234   ","AY","J","321"
"AY",955,"0955","01",27.11.2017 15:35:00,27.11.2017 00:00:00,01.01.1900 15:35:00,27.11.2017 13:35:00,27.11.2017 00:00:00,01.01.1900 13:35:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 15:10:00,27.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","CPH",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","320"
"AY",1962,"1962","01",27.11.2017 17:40:00,27.11.2017 00:00:00,01.01.1900 17:40:00,27.11.2017 13:40:00,27.11.2017 00:00:00,01.01.1900 13:40:00,27.11.2017 22:15:00,27.11.2017 00:00:00,01.01.1900 22:15:00,27.11.2017 20:15:00,27.11.2017 00:00:00,01.01.1900 20:15:00,"DXB","HEL",30.10.2017 00:00:00,23.03.2018 00:00:00,"1 3 5  ","AY","J","32B"
"AY",441,"0441","01",27.11.2017 16:00:00,27.11.2017 00:00:00,01.01.1900 16:00:00,27.11.2017 14:00:00,27.11.2017 00:00:00,01.01.1900 14:00:00,27.11.2017 17:05:00,27.11.2017 00:00:00,01.01.1900 17:05:00,27.11.2017 15:05:00,27.11.2017 00:00:00,01.01.1900 15:05:00,"HEL","OUL",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","319"
"AY",1337,"1337","01",27.11.2017 16:00:00,27.11.2017 00:00:00,01.01.1900 16:00:00,27.11.2017 14:00:00,27.11.2017 00:00:00,01.01.1900 14:00:00,27.11.2017 17:10:00,27.11.2017 00:00:00,01.01.1900 17:10:00,27.11.2017 17:10:00,27.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","LHR",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1755,"1755","01",27.11.2017 16:05:00,27.11.2017 00:00:00,01.01.1900 16:05:00,27.11.2017 14:05:00,27.11.2017 00:00:00,01.01.1900 14:05:00,27.11.2017 18:05:00,27.11.2017 00:00:00,01.01.1900 18:05:00,27.11.2017 17:05:00,27.11.2017 00:00:00,01.01.1900 17:05:00,"HEL","MXP",30.10.2017 00:00:00,14.12.2017 00:00:00,"123456 ","AY","J","319"
"AY",865,"0865","01",27.11.2017 16:05:00,27.11.2017 00:00:00,01.01.1900 16:05:00,27.11.2017 14:05:00,27.11.2017 00:00:00,01.01.1900 14:05:00,27.11.2017 16:30:00,27.11.2017 00:00:00,01.01.1900 16:30:00,27.11.2017 15:30:00,27.11.2017 00:00:00,01.01.1900 15:30:00,"HEL","GOT",30.10.2017 00:00:00,23.12.2017 00:00:00,"123456 ","AY","J","319"
"AY",1577,"1577","01",27.11.2017 16:05:00,27.11.2017 00:00:00,01.01.1900 16:05:00,27.11.2017 14:05:00,27.11.2017 00:00:00,01.01.1900 14:05:00,27.11.2017 18:10:00,27.11.2017 00:00:00,01.01.1900 18:10:00,27.11.2017 17:10:00,27.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","CDG",27.11.2017 00:00:00,30.11.2017 00:00:00,"1  4   ","AY","J","319"
"AY",813,"0813","01",27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 14:10:00,27.11.2017 00:00:00,01.01.1900 14:10:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 15:10:00,27.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","ARN",27.11.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","320"
"AY",535,"0535","01",27.11.2017 16:20:00,27.11.2017 00:00:00,01.01.1900 16:20:00,27.11.2017 14:20:00,27.11.2017 00:00:00,01.01.1900 14:20:00,27.11.2017 17:40:00,27.11.2017 00:00:00,01.01.1900 17:40:00,27.11.2017 15:40:00,27.11.2017 00:00:00,01.01.1900 15:40:00,"HEL","RVN",29.10.2017 00:00:00,24.12.2017 00:00:00,"1 34567","AY","J","321"
"AY",1405,"1405","01",27.11.2017 16:20:00,27.11.2017 00:00:00,01.01.1900 16:20:00,27.11.2017 14:20:00,27.11.2017 00:00:00,01.01.1900 14:20:00,27.11.2017 17:50:00,27.11.2017 00:00:00,01.01.1900 17:50:00,27.11.2017 16:50:00,27.11.2017 00:00:00,01.01.1900 16:50:00,"HEL","MUC",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","32B"
"AY",1576,"1576","01",27.11.2017 15:25:00,27.11.2017 00:00:00,01.01.1900 15:25:00,27.11.2017 14:25:00,27.11.2017 00:00:00,01.01.1900 14:25:00,27.11.2017 19:15:00,27.11.2017 00:00:00,01.01.1900 19:15:00,27.11.2017 17:15:00,27.11.2017 00:00:00,01.01.1900 17:15:00,"CDG","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","319"
"AY",1395,"1395","01",27.11.2017 16:30:00,27.11.2017 00:00:00,01.01.1900 16:30:00,27.11.2017 14:30:00,27.11.2017 00:00:00,01.01.1900 14:30:00,27.11.2017 17:55:00,27.11.2017 00:00:00,01.01.1900 17:55:00,27.11.2017 16:55:00,27.11.2017 00:00:00,01.01.1900 16:55:00,"HEL","DUS",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","320"
"AY",1769,"1769","01",27.11.2017 16:30:00,27.11.2017 00:00:00,01.01.1900 16:30:00,27.11.2017 14:30:00,27.11.2017 00:00:00,01.01.1900 14:30:00,27.11.2017 18:50:00,27.11.2017 00:00:00,01.01.1900 18:50:00,27.11.2017 17:50:00,27.11.2017 00:00:00,01.01.1900 17:50:00,"HEL","FCO",22.11.2017 00:00:00,27.11.2017 00:00:00,"1 34567","AY","J","32B"
"AY",1513,"1513","01",27.11.2017 16:30:00,27.11.2017 00:00:00,01.01.1900 16:30:00,27.11.2017 14:30:00,27.11.2017 00:00:00,01.01.1900 14:30:00,27.11.2017 18:20:00,27.11.2017 00:00:00,01.01.1900 18:20:00,27.11.2017 17:20:00,27.11.2017 00:00:00,01.01.1900 17:20:00,"HEL","ZRH",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","32B"
"AY",639,"0639","01",27.11.2017 16:35:00,27.11.2017 00:00:00,01.01.1900 16:35:00,27.11.2017 14:35:00,27.11.2017 00:00:00,01.01.1900 14:35:00,27.11.2017 18:10:00,27.11.2017 00:00:00,01.01.1900 18:10:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,"HEL","IVL",29.10.2017 00:00:00,29.11.2017 00:00:00,"1234567","AY","J","321"
"AY",1305,"1305","01",27.11.2017 16:40:00,27.11.2017 00:00:00,01.01.1900 16:40:00,27.11.2017 14:40:00,27.11.2017 00:00:00,01.01.1900 14:40:00,27.11.2017 18:15:00,27.11.2017 00:00:00,01.01.1900 18:15:00,27.11.2017 17:15:00,27.11.2017 00:00:00,01.01.1900 17:15:00,"HEL","AMS",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",369,"0369","01",27.11.2017 16:50:00,27.11.2017 00:00:00,01.01.1900 16:50:00,27.11.2017 14:50:00,27.11.2017 00:00:00,01.01.1900 14:50:00,27.11.2017 17:40:00,27.11.2017 00:00:00,01.01.1900 17:40:00,27.11.2017 15:40:00,27.11.2017 00:00:00,01.01.1900 15:40:00,"HEL","KUO",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","319"
"AY",443,"0443","01",27.11.2017 16:50:00,27.11.2017 00:00:00,01.01.1900 16:50:00,27.11.2017 14:50:00,27.11.2017 00:00:00,01.01.1900 14:50:00,27.11.2017 17:55:00,27.11.2017 00:00:00,01.01.1900 17:55:00,27.11.2017 15:55:00,27.11.2017 00:00:00,01.01.1900 15:55:00,"HEL","OUL",26.11.2017 00:00:00,27.11.2017 00:00:00,"1     7","AY","J","320"
"AY",1415,"1415","01",27.11.2017 16:55:00,27.11.2017 00:00:00,01.01.1900 16:55:00,27.11.2017 14:55:00,27.11.2017 00:00:00,01.01.1900 14:55:00,27.11.2017 18:35:00,27.11.2017 00:00:00,01.01.1900 18:35:00,27.11.2017 17:35:00,27.11.2017 00:00:00,01.01.1900 17:35:00,"HEL","FRA",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","320"
"AY",576,"0576","01",27.11.2017 16:55:00,27.11.2017 00:00:00,01.01.1900 16:55:00,27.11.2017 14:55:00,27.11.2017 00:00:00,01.01.1900 14:55:00,27.11.2017 18:20:00,27.11.2017 00:00:00,01.01.1900 18:20:00,27.11.2017 16:20:00,27.11.2017 00:00:00,01.01.1900 16:20:00,"KTT","HEL",27.11.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","319"
"AY",1435,"1435","01",27.11.2017 17:00:00,27.11.2017 00:00:00,01.01.1900 17:00:00,27.11.2017 15:00:00,27.11.2017 00:00:00,01.01.1900 15:00:00,27.11.2017 18:00:00,27.11.2017 00:00:00,01.01.1900 18:00:00,27.11.2017 17:00:00,27.11.2017 00:00:00,01.01.1900 17:00:00,"HEL","TXL",22.11.2017 00:00:00,27.11.2017 00:00:00,"1 345  ","AY","J","32B"
"AY",1661,"1661","01",27.11.2017 17:00:00,27.11.2017 00:00:00,01.01.1900 17:00:00,27.11.2017 15:00:00,27.11.2017 00:00:00,01.01.1900 15:00:00,27.11.2017 20:25:00,27.11.2017 00:00:00,01.01.1900 20:25:00,27.11.2017 19:25:00,27.11.2017 00:00:00,01.01.1900 19:25:00,"HEL","MAD",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1475,"1475","01",27.11.2017 17:00:00,27.11.2017 00:00:00,01.01.1900 17:00:00,27.11.2017 15:00:00,27.11.2017 00:00:00,01.01.1900 15:00:00,27.11.2017 18:30:00,27.11.2017 00:00:00,01.01.1900 18:30:00,27.11.2017 17:30:00,27.11.2017 00:00:00,01.01.1900 17:30:00,"HEL","VIE",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","319"
"AY",141,"0141","01",27.11.2017 17:00:00,27.11.2017 00:00:00,01.01.1900 17:00:00,27.11.2017 15:00:00,27.11.2017 00:00:00,01.01.1900 15:00:00,28.11.2017 07:25:00,28.11.2017 00:00:00,01.01.1900 07:25:00,28.11.2017 00:25:00,28.11.2017 00:00:00,01.01.1900 00:25:00,"HEL","BKK",30.10.2017 00:00:00,23.12.2017 00:00:00,"123456 ","AY","J","359"
"AY",79,"0079","01",27.11.2017 17:15:00,27.11.2017 00:00:00,01.01.1900 17:15:00,27.11.2017 15:15:00,27.11.2017 00:00:00,01.01.1900 15:15:00,28.11.2017 09:40:00,28.11.2017 00:00:00,01.01.1900 09:40:00,28.11.2017 00:40:00,28.11.2017 00:00:00,01.01.1900 00:40:00,"HEL","NGO",30.10.2017 00:00:00,23.12.2017 00:00:00,"1 3456 ","AY","J","333"
"AY",73,"0073","01",27.11.2017 17:20:00,27.11.2017 00:00:00,01.01.1900 17:20:00,27.11.2017 15:20:00,27.11.2017 00:00:00,01.01.1900 15:20:00,28.11.2017 10:00:00,28.11.2017 00:00:00,01.01.1900 10:00:00,28.11.2017 01:00:00,28.11.2017 00:00:00,01.01.1900 01:00:00,"HEL","NRT",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",77,"0077","01",27.11.2017 17:25:00,27.11.2017 00:00:00,01.01.1900 17:25:00,27.11.2017 15:25:00,27.11.2017 00:00:00,01.01.1900 15:25:00,28.11.2017 10:00:00,28.11.2017 00:00:00,01.01.1900 10:00:00,28.11.2017 01:00:00,28.11.2017 00:00:00,01.01.1900 01:00:00,"HEL","KIX",29.10.2017 00:00:00,23.12.2017 00:00:00,"1 3 567","AY","J","333"
"AY",1341,"1341","01",27.11.2017 17:25:00,27.11.2017 00:00:00,01.01.1900 17:25:00,27.11.2017 15:25:00,27.11.2017 00:00:00,01.01.1900 15:25:00,27.11.2017 18:35:00,27.11.2017 00:00:00,01.01.1900 18:35:00,27.11.2017 18:35:00,27.11.2017 00:00:00,01.01.1900 18:35:00,"HEL","LHR",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",87,"0087","01",27.11.2017 17:25:00,27.11.2017 00:00:00,01.01.1900 17:25:00,27.11.2017 15:25:00,27.11.2017 00:00:00,01.01.1900 15:25:00,28.11.2017 08:15:00,28.11.2017 00:00:00,01.01.1900 08:15:00,28.11.2017 00:15:00,28.11.2017 00:00:00,01.01.1900 00:15:00,"HEL","PVG",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",1653,"1653","01",27.11.2017 17:25:00,27.11.2017 00:00:00,01.01.1900 17:25:00,27.11.2017 15:25:00,27.11.2017 00:00:00,01.01.1900 15:25:00,27.11.2017 20:20:00,27.11.2017 00:00:00,01.01.1900 20:20:00,27.11.2017 19:20:00,27.11.2017 00:00:00,01.01.1900 19:20:00,"HEL","BCN",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",41,"0041","01",27.11.2017 17:30:00,27.11.2017 00:00:00,01.01.1900 17:30:00,27.11.2017 15:30:00,27.11.2017 00:00:00,01.01.1900 15:30:00,28.11.2017 09:10:00,28.11.2017 00:00:00,01.01.1900 09:10:00,28.11.2017 00:10:00,28.11.2017 00:00:00,01.01.1900 00:10:00,"HEL","ICN",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",815,"0815","01",27.11.2017 17:30:00,27.11.2017 00:00:00,01.01.1900 17:30:00,27.11.2017 15:30:00,27.11.2017 00:00:00,01.01.1900 15:30:00,27.11.2017 17:30:00,27.11.2017 00:00:00,01.01.1900 17:30:00,27.11.2017 16:30:00,27.11.2017 00:00:00,01.01.1900 16:30:00,"HEL","ARN",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","320"
"AY",442,"0442","01",27.11.2017 17:35:00,27.11.2017 00:00:00,01.01.1900 17:35:00,27.11.2017 15:35:00,27.11.2017 00:00:00,01.01.1900 15:35:00,27.11.2017 18:35:00,27.11.2017 00:00:00,01.01.1900 18:35:00,27.11.2017 16:35:00,27.11.2017 00:00:00,01.01.1900 16:35:00,"OUL","HEL",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","319"
"AY",1223,"1223","01",27.11.2017 17:35:00,27.11.2017 00:00:00,01.01.1900 17:35:00,27.11.2017 15:35:00,27.11.2017 00:00:00,01.01.1900 15:35:00,27.11.2017 18:45:00,27.11.2017 00:00:00,01.01.1900 18:45:00,27.11.2017 17:45:00,27.11.2017 00:00:00,01.01.1900 17:45:00,"HEL","PRG",22.11.2017 00:00:00,29.11.2017 00:00:00,"1 3    ","AY","J","321"
"AY",959,"0959","01",27.11.2017 17:45:00,27.11.2017 00:00:00,01.01.1900 17:45:00,27.11.2017 15:45:00,27.11.2017 00:00:00,01.01.1900 15:45:00,27.11.2017 18:25:00,27.11.2017 00:00:00,01.01.1900 18:25:00,27.11.2017 17:25:00,27.11.2017 00:00:00,01.01.1900 17:25:00,"HEL","CPH",26.11.2017 00:00:00,04.12.2017 00:00:00,"1 34  7","AY","J","321"
"AY",814,"0814","01",27.11.2017 16:45:00,27.11.2017 00:00:00,01.01.1900 16:45:00,27.11.2017 15:45:00,27.11.2017 00:00:00,01.01.1900 15:45:00,27.11.2017 18:40:00,27.11.2017 00:00:00,01.01.1900 18:40:00,27.11.2017 16:40:00,27.11.2017 00:00:00,01.01.1900 16:40:00,"ARN","HEL",27.11.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","320"
"AY",132,"0132","01",27.11.2017 23:45:00,27.11.2017 00:00:00,01.01.1900 23:45:00,27.11.2017 15:45:00,27.11.2017 00:00:00,01.01.1900 15:45:00,28.11.2017 05:45:00,28.11.2017 00:00:00,01.01.1900 05:45:00,28.11.2017 03:45:00,28.11.2017 00:00:00,01.01.1900 03:45:00,"SIN","HEL",31.10.2017 00:00:00,19.12.2017 00:00:00,"12    7","AY","J","359"
"AY",956,"0956","01",27.11.2017 16:50:00,27.11.2017 00:00:00,01.01.1900 16:50:00,27.11.2017 15:50:00,27.11.2017 00:00:00,01.01.1900 15:50:00,27.11.2017 19:25:00,27.11.2017 00:00:00,01.01.1900 19:25:00,27.11.2017 17:25:00,27.11.2017 00:00:00,01.01.1900 17:25:00,"CPH","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","320"
"AY",370,"0370","01",27.11.2017 18:05:00,27.11.2017 00:00:00,01.01.1900 18:05:00,27.11.2017 16:05:00,27.11.2017 00:00:00,01.01.1900 16:05:00,27.11.2017 18:50:00,27.11.2017 00:00:00,01.01.1900 18:50:00,27.11.2017 16:50:00,27.11.2017 00:00:00,01.01.1900 16:50:00,"KUO","HEL",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","319"
"AY",144,"0144","01",27.11.2017 23:05:00,27.11.2017 00:00:00,01.01.1900 23:05:00,27.11.2017 16:05:00,27.11.2017 00:00:00,01.01.1900 16:05:00,28.11.2017 05:20:00,28.11.2017 00:00:00,01.01.1900 05:20:00,28.11.2017 03:20:00,28.11.2017 00:00:00,01.01.1900 03:20:00,"BKK","HEL",20.11.2017 00:00:00,30.11.2017 00:00:00,"1234567","AY","J","333"
"AY",85,"0085","01",27.11.2017 18:10:00,27.11.2017 00:00:00,01.01.1900 18:10:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,28.11.2017 07:50:00,28.11.2017 00:00:00,01.01.1900 07:50:00,27.11.2017 23:50:00,27.11.2017 00:00:00,01.01.1900 23:50:00,"HEL","PEK",29.10.2017 00:00:00,30.11.2017 00:00:00,"1234567","AY","J","359"
"AY",536,"0536","01",27.11.2017 18:10:00,27.11.2017 00:00:00,01.01.1900 18:10:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 19:25:00,27.11.2017 00:00:00,01.01.1900 19:25:00,27.11.2017 17:25:00,27.11.2017 00:00:00,01.01.1900 17:25:00,"RVN","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1 34567","AY","J","321"
"AY",866,"0866","01",27.11.2017 17:10:00,27.11.2017 00:00:00,01.01.1900 17:10:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 19:30:00,27.11.2017 00:00:00,01.01.1900 19:30:00,27.11.2017 17:30:00,27.11.2017 00:00:00,01.01.1900 17:30:00,"GOT","HEL",30.10.2017 00:00:00,23.12.2017 00:00:00,"123456 ","AY","J","319"
"AY",1336,"1336","01",27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 16:10:00,27.11.2017 00:00:00,01.01.1900 16:10:00,27.11.2017 21:05:00,27.11.2017 00:00:00,01.01.1900 21:05:00,27.11.2017 19:05:00,27.11.2017 00:00:00,01.01.1900 19:05:00,"LHR","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","320"
"AY",444,"0444","01",27.11.2017 18:30:00,27.11.2017 00:00:00,01.01.1900 18:30:00,27.11.2017 16:30:00,27.11.2017 00:00:00,01.01.1900 16:30:00,27.11.2017 19:30:00,27.11.2017 00:00:00,01.01.1900 19:30:00,27.11.2017 17:30:00,27.11.2017 00:00:00,01.01.1900 17:30:00,"OUL","HEL",26.11.2017 00:00:00,27.11.2017 00:00:00,"1     7","AY","J","320"
"AY",1732,"1732","01",27.11.2017 16:40:00,27.11.2017 00:00:00,01.01.1900 16:40:00,27.11.2017 16:40:00,27.11.2017 00:00:00,01.01.1900 16:40:00,28.11.2017 00:15:00,28.11.2017 00:00:00,01.01.1900 00:15:00,27.11.2017 22:15:00,27.11.2017 00:00:00,01.01.1900 22:15:00,"FNC","HEL",30.10.2017 00:00:00,19.03.2018 00:00:00,"1      ","AY","J","32B"
"AY",100,"0100","01",28.11.2017 00:45:00,28.11.2017 00:00:00,01.01.1900 00:45:00,27.11.2017 16:45:00,27.11.2017 00:00:00,01.01.1900 16:45:00,28.11.2017 05:25:00,28.11.2017 00:00:00,01.01.1900 05:25:00,28.11.2017 03:25:00,28.11.2017 00:00:00,01.01.1900 03:25:00,"HKG","HEL",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",639,"0639","02",27.11.2017 18:45:00,27.11.2017 00:00:00,01.01.1900 18:45:00,27.11.2017 16:45:00,27.11.2017 00:00:00,01.01.1900 16:45:00,27.11.2017 19:15:00,27.11.2017 00:00:00,01.01.1900 19:15:00,27.11.2017 17:15:00,27.11.2017 00:00:00,01.01.1900 17:15:00,"IVL","KTT",29.10.2017 00:00:00,29.11.2017 00:00:00,"1234567","AY","J","321"
"AY",145,"0145","01",27.11.2017 18:50:00,27.11.2017 00:00:00,01.01.1900 18:50:00,27.11.2017 16:50:00,27.11.2017 00:00:00,01.01.1900 16:50:00,28.11.2017 09:10:00,28.11.2017 00:00:00,01.01.1900 09:10:00,28.11.2017 02:10:00,28.11.2017 00:00:00,01.01.1900 02:10:00,"HEL","BKK",30.10.2017 00:00:00,27.11.2017 00:00:00,"1      ","AY","J","359"
